STATION,DATE,TAVG,TMIN,TMAX,AWND,WSF2,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00014765,2011/10/12,,53,61,8.72,15,,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2011/10/13,,58,65,8.72,16.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2011/10/14,,59,71,8.5,17,,1,1,,,,,,,,,,1,,1,,,,,
USW00014765,2011/10/15,,52,66,14.32,25.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,2011/10/16,,52,65,12.08,23,,,,,,,,,,,,,,,1,,,,,
USW00014765,2011/10/17,,52,65,10.51,21.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,2011/10/18,,45,70,3.58,13,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/10/19,,51,61,10.74,23.9,,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2011/10/20,,53,70,13.42,32,,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2011/10/21,,47,63,7.83,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/10/22,,44,62,6.26,13,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/10/23,,39,57,3.58,8.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/10/24,,37,61,4.47,15,,,,,,,,,,,,1,,,1,,,,,
USW00014765,2011/10/25,,44,59,9.62,23,,,,,,,,,,,,,,,1,,,,,
USW00014765,2011/10/26,,43,53,4.92,8.9,,,,,,,,,,,,,1,,1,,,,,
USW00014765,2011/10/27,,35,49,11.18,21.9,,,,1,,,,,,,,,1,,1,,1,,,
USW00014765,2011/10/28,,34,48,7.16,19.9,,,,,,,,,,,,,1,,,,1,,,
USW00014765,2011/10/29,,33,44,14.09,25.9,,,,1,,,,1,,,,,,,1,,1,,,
USW00014765,2011/10/30,,32,47,12.3,29.1,,,,,,,,,,,,1,,,,,1,,,
USW00014765,2011/10/31,,27,52,2.68,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/11/1,,34,54,8.28,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/11/2,,35,58,3.8,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/11/3,,32,61,5.14,17,1,,,,,,,,,,,1,,,,,,,,
USW00014765,2011/11/4,,36,51,12.3,25.9,1,,,,,,,,,,,1,,,,,,,,
USW00014765,2011/11/5,,29,50,6.26,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/11/6,,26,57,5.37,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/11/7,,35,64,6.93,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/11/8,,45,70,3.13,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/11/9,,41,63,3.8,15,1,1,,,,,,,,,,1,,,,,,,1,
USW00014765,2011/11/10,,53,61,2.91,13,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,2011/11/11,,39,57,14.09,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/11/12,,34,53,10.51,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/11/13,,36,62,9.17,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/11/14,,55,65,11.41,17.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,2011/11/15,,55,71,7.16,17,,,,,,,,,,,,,1,,1,,,,,
USW00014765,2011/11/16,,53,57,2.68,8.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2011/11/17,,37,55,9.4,17.9,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,2011/11/18,,29,45,7.38,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/11/19,,28,54,10.51,23,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/11/20,,50,64,10.96,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/11/21,,34,55,6.93,16.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,2011/11/22,,29,47,3.8,10.1,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,2011/11/23,,36,47,14.54,23.9,1,,,,,,,,,,,1,1,,1,,1,,,
USW00014765,2011/11/24,,31,49,4.7,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/11/25,,30,61,5.59,13,1,,,,,,,,,,,,,,,,,,,
USW00014765,2011/11/26,,38,65,3.8,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/11/27,,33,59,4.25,14.1,,,,,,,,1,,,,1,,,,,,,,
USW00014765,2011/11/28,,50,65,9.4,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/11/29,,47,65,6.26,23.9,1,,,,,,,,,,,1,1,,1,,,,1,
USW00014765,2011/11/30,,39,62,11.18,32,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,2011/12/1,,34,49,7.61,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/12/2,,28,52,4.47,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/12/3,,32,47,4.92,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/12/4,,28,54,4.47,21,1,1,,,,,,,,,,1,,,,,,,,
USW00014765,2011/12/5,,36,60,4.92,12.1,1,1,,,,,,,,,,1,,,,,,,,
USW00014765,2011/12/6,,48,61,6.93,16.1,1,1,,,,,,,,,,1,,,1,,,,,
USW00014765,2011/12/7,,46,58,7.16,23,,1,,,,,,,,,,1,,,1,,,,,
USW00014765,2011/12/8,,32,47,14.32,31.1,,,,1,,,,,,,,1,,,1,,,,,
USW00014765,2011/12/9,,27,52,6.71,21,,,,,,,,1,,,,,,,1,,,,,
USW00014765,2011/12/10,,30,49,7.16,15,,,,,,,,,,,,,,,1,,,,,
USW00014765,2011/12/11,,26,39,3.58,8.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/12/12,,23,47,3.8,13,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/12/13,,25,48,4.25,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/12/14,,30,46,5.59,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/12/15,,40,54,13.65,28,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,2011/12/16,,39,55,12.97,29.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,2011/12/17,,28,45,8.5,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/12/18,,16,29,10.07,17.9,,,,,,,,,,,,,,,,,1,,,
USW00014765,2011/12/19,,14,45,8.95,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/12/20,,28,44,5.82,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/12/21,,32,58,8.95,23.9,1,,,,,,,,,,,1,,,1,,1,,,
USW00014765,2011/12/22,,44,58,8.72,42.9,1,,,,,,,,,,,,,,1,,,,,
USW00014765,2011/12/23,,33,47,9.17,17.9,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,2011/12/24,,20,35,8.05,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/12/25,,18,42,4.7,10.1,,,,,,,,1,,,,,,,1,,1,,,
USW00014765,2011/12/26,,26,46,8.05,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/12/27,,24,56,10.29,32,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,2011/12/28,,28,57,14.09,28,1,,,,,,,,,,,,,,1,,,,,
USW00014765,2011/12/29,,22,33,10.51,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/12/30,,28,53,3.58,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2011/12/31,,32,43,4.92,12.1,,,,,,,,1,,,,1,1,,1,,,,,
USW00014765,2012/1/1,,30,54,8.5,19.9,1,,,,,,,,,,,,,,1,,,,1,
USW00014765,2012/1/2,,30,51,10.96,23.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,2012/1/3,,15,31,10.07,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/1/4,,11,29,7.83,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/1/5,,22,38,8.5,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/1/6,,26,53,5.82,23,,,,,,,,,,,,,,,,,1,,,
USW00014765,2012/1/7,,30,61,5.82,23,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/1/8,,30,45,7.83,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/1/9,,25,41,3.58,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/1/10,,25,47,6.71,19.9,1,,,,,,,,,,,,,,1,,1,,,
USW00014765,2012/1/11,,28,42,5.82,13,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/1/12,,35,43,12.3,25.9,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2012/1/13,,28,54,15.66,36,1,1,,,,,,,,,,,1,,1,,,,,
USW00014765,2012/1/14,,20,36,13.2,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/1/15,,11,20,12.75,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/1/16,,9,38,6.49,19.9,1,,,,,,,,,,,1,,,1,,1,,,
USW00014765,2012/1/17,,33,48,9.17,17,1,,,,,,,,,,,1,1,,1,,1,,,
USW00014765,2012/1/18,,21,52,15.88,28,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/1/19,,15,32,6.49,13,,1,,,,,,,,,,1,,,,,1,,,1
USW00014765,2012/1/20,,20,30,6.93,17.9,1,,,,,,,,,,,1,,,,,1,,,
USW00014765,2012/1/21,,18,28,11.18,21,,1,,,,,,,1,,,,,,,,1,,,1
USW00014765,2012/1/22,,13,30,6.49,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/1/23,,26,50,2.91,14.1,,1,,,,,,,,,,,1,,1,,1,,,
USW00014765,2012/1/24,,41,56,8.5,17,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2012/1/25,,33,43,8.28,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/1/26,,32,41,4.25,13,,,,1,,,,,,,,1,,,1,,1,,,
USW00014765,2012/1/27,,36,58,8.05,28,,1,,,,,,,,,,1,1,,1,,,,,
USW00014765,2012/1/28,,29,46,8.05,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/1/29,,30,43,12.3,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/1/30,,25,40,10.51,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/1/31,,28,56,3.13,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/2/1,,32,60,8.05,21,,,,,,,,,,,,,,,1,,,,,
USW00014765,2012/2/2,,32,44,8.95,16.1,1,,,,,,,,,,,,1,,,,1,,,
USW00014765,2012/2/3,,25,40,10.29,17,,,,,,,,,,,,,1,,,,1,,,
USW00014765,2012/2/4,,28,45,8.28,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/2/5,,23,38,6.26,13,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/2/6,,22,50,8.05,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/2/7,,26,48,8.5,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/2/8,,21,36,5.82,13,,,,,,,,,,,,,,,,,1,,,
USW00014765,2012/2/9,,24,47,5.59,16.1,,,,,,,,,,,,,,,,,1,,,
USW00014765,2012/2/10,,23,50,7.38,21,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,2012/2/11,,31,39,8.72,21.9,1,,,,,,,,,,,1,,,1,,1,,,
USW00014765,2012/2/12,,17,31,17,30,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/2/13,,17,43,8.95,23.9,,,,,,,,,,,,,,,,,1,,,
USW00014765,2012/2/14,,24,43,2.91,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/2/15,,33,46,1.79,8.9,,,,,,,,1,,,,1,,,1,,,,,
USW00014765,2012/2/16,,28,45,4.03,10.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2012/2/17,,30,52,6.26,17,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2012/2/18,,28,48,9.62,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/2/19,,27,47,6.04,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/2/20,,26,44,12.3,23,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/2/21,,22,43,6.71,21.9,,,,,,,,1,,,,1,1,,1,,,,,
USW00014765,2012/2/22,,34,57,8.72,21,,1,,,,,,,,,,1,,,,,,,,
USW00014765,2012/2/23,,31,58,8.5,23.9,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,2012/2/24,,31,41,4.47,21,1,,,1,,,,,,,,,1,,,,1,,,
USW00014765,2012/2/25,,32,46,20.58,36,,,,,,,,,,,,,,,,,1,,,
USW00014765,2012/2/26,,27,41,11.41,23,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/2/27,,22,51,8.05,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/2/28,,32,49,10.29,29.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/2/29,,29,40,6.04,13,,,,1,,,,,,,,,,,1,,1,,,1
USW00014765,2012/3/1,,26,37,12.97,23,,,,1,,,,,,,,,1,,1,,1,,,
USW00014765,2012/3/2,,25,35,6.93,17.9,,,,1,,,,,,,,,,,1,,1,,,
USW00014765,2012/3/3,,34,55,8.05,21,1,,,1,,,,,,,,1,,,1,,,,,
USW00014765,2012/3/4,,32,44,3.13,8.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/3/5,,26,41,10.96,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/3/6,,19,40,7.61,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/3/7,,30,58,12.3,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/3/8,,50,64,19.24,36,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/3/9,,35,58,12.08,25.9,,,,1,,,,1,,,,,1,,,,1,,,
USW00014765,2012/3/10,,28,41,9.62,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/3/11,,28,54,10.51,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/3/12,,35,72,6.49,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/3/13,,45,67,6.04,17,1,1,,,,,,,,,,1,,,1,,,,,
USW00014765,2012/3/14,,40,64,7.61,17.9,1,1,,,,,,,,,,1,,,,,,,,
USW00014765,2012/3/15,,37,51,6.49,15,,,,,,,,,,,,,,,1,,,,,
USW00014765,2012/3/16,,35,44,4.7,10.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,2012/3/17,,38,54,4.47,8.9,1,,,,,,,,,,,1,,,,,,,,
USW00014765,2012/3/18,,35,63,6.93,14.1,1,,,,,,,,,,,1,,,,,,,,
USW00014765,2012/3/19,,43,73,5.59,16.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,2012/3/20,,44,78,5.82,17.9,,,,,,,,1,,,,1,,,,,,,,
USW00014765,2012/3/21,,46,76,6.71,17,1,1,,,,,,,,,,1,,,,,,,,
USW00014765,2012/3/22,,54,81,9.62,17,1,,,,,,,,,,,1,,,,,,,,
USW00014765,2012/3/23,,58,70,7.38,19.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,2012/3/24,,46,61,7.83,16.1,,,,,,,,,,,,,1,,1,,,,,
USW00014765,2012/3/25,,43,50,6.93,16.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,2012/3/26,,31,57,14.76,34.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/3/27,,27,49,11.86,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/3/28,,32,54,5.82,23.9,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2012/3/29,,38,53,11.63,17.9,1,,,,,,,,,,,,,,1,,,,,
USW00014765,2012/3/30,,37,53,7.61,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/3/31,,33,42,4.47,12.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2012/4/1,,30,51,6.04,16.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2012/4/2,,38,54,12.53,25.9,1,,,,,,,,,,,,,,1,,,,,
USW00014765,2012/4/3,,34,59,8.5,23,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/4/4,,43,64,9.84,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/4/5,,38,54,9.84,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/4/6,,34,54,7.61,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/4/7,,34,56,8.28,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/4/8,,41,56,8.28,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/4/9,,41,61,13.2,28,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/4/10,,37,61,9.62,25.9,,,,,,,,,,,,,1,,1,,,,,
USW00014765,2012/4/11,,32,59,5.14,19.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,2012/4/12,,40,57,8.28,17.9,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,2012/4/13,,34,63,7.61,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/4/14,,41,70,7.83,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/4/15,,51,75,7.38,16.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,2012/4/16,,53,83,8.5,21,1,,,,,,,,,,,1,,,,,,,,
USW00014765,2012/4/17,,51,83,8.5,17.9,1,,,,,,,,,,,1,,,,,,,,
USW00014765,2012/4/18,,49,65,9.84,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/4/19,,46,65,9.17,19.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,2012/4/20,,44,68,9.17,23,,,,,,,,,,,,,,,1,,,,,
USW00014765,2012/4/21,,54,67,8.72,21,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,2012/4/22,,44,63,12.08,28,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,2012/4/23,,45,60,13.87,28,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2012/4/24,,44,57,15.21,29.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,2012/4/25,,40,63,7.16,21.9,,,,,,,,1,,,,,,,1,,,,,
USW00014765,2012/4/26,,38,57,7.83,19.9,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2012/4/27,,38,56,15.88,25.9,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2012/4/28,,35,60,10.29,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/4/29,,39,60,10.07,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/4/30,,35,59,8.28,17,,,,,,,,,,,,,,,1,,,,,
USW00014765,2012/5/1,,46,51,11.41,17.9,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2012/5/2,,46,56,7.83,13,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/5/3,,48,53,4.25,8.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2012/5/4,,49,60,5.37,13,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2012/5/5,,50,59,2.24,8.1,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,2012/5/6,,48,64,6.71,15,1,,,,,,,,,,,1,,,,,,,,
USW00014765,2012/5/7,,46,66,6.93,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/5/8,,51,58,10.29,25.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2012/5/9,,56,62,7.61,15,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2012/5/10,,47,67,9.84,21.9,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,2012/5/11,,46,66,9.62,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/5/12,,45,78,8.72,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/5/13,,52,81,7.83,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/5/14,,57,74,6.49,21.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,2012/5/15,,58,68,7.83,17.9,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2012/5/16,,57,73,6.93,14.1,1,1,,,,,,,,,,1,,,1,,,,,
USW00014765,2012/5/17,,51,72,6.71,17,1,,,,,,,,,,,1,,,,,,,,
USW00014765,2012/5/18,,46,69,4.92,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/5/19,,45,76,5.14,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/5/20,,51,76,4.47,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/5/21,,53,66,5.82,12.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2012/5/22,,60,65,8.05,14.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2012/5/23,,60,76,4.25,12.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2012/5/24,,56,72,6.49,15,,1,,,,,,,,,,1,1,,1,,,,,
USW00014765,2012/5/25,,56,66,5.59,12.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2012/5/26,,63,82,6.04,14.1,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,2012/5/27,,63,81,7.38,15,1,,,,,,,,,,,1,,,,,,,,
USW00014765,2012/5/28,,62,81,7.61,19.9,1,1,,,,,,1,,,,,1,,,,,,,
USW00014765,2012/5/29,,61,87,7.16,23.9,1,1,,,,,,1,,,,,1,,,,,,,
USW00014765,2012/5/30,,62,77,4.7,10.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,2012/5/31,,59,81,6.49,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/6/1,,56,72,10.51,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/6/2,,56,65,10.96,23,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2012/6/3,,54,74,10.51,21.9,,,,,,,,,,,,1,,,1,,,,,
USW00014765,2012/6/4,,50,55,14.32,23,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2012/6/5,,50,60,8.05,17,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2012/6/6,,48,65,3.13,13,,,1,,,,,,,,,1,,,1,,,,,
USW00014765,2012/6/7,,51,70,2.24,23.9,1,1,1,,,,,,,,,,,,,,,,,
USW00014765,2012/6/8,,52,75,6.93,19.9,1,1,1,,,,,,,,,,,,,,,,,
USW00014765,2012/6/9,,59,76,5.37,14.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,2012/6/10,,57,79,5.82,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/6/11,,54,69,6.71,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/6/12,,59,70,9.84,17,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,2012/6/13,,60,65,6.71,14.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2012/6/14,,55,73,8.28,19.9,1,,,,,,,,,,,1,1,,,,,,,
USW00014765,2012/6/15,,53,75,8.95,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/6/16,,52,73,9.62,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/6/17,,54,70,7.16,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/6/18,,50,70,7.38,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/6/19,,54,72,7.38,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/6/20,,63,94,6.93,15,,,,,,,,1,,,,,,,,,,,,
USW00014765,2012/6/21,,75,94,7.61,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/6/22,,69,94,4.92,31.1,,,1,,,,,1,,,,,,,1,,,,,
USW00014765,2012/6/23,,65,86,7.38,25.1,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,2012/6/24,,60,83,7.61,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/6/25,,62,73,7.16,17,,,1,,,,,,,,,1,1,,1,,,,,
USW00014765,2012/6/26,,58,74,10.29,21.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,2012/6/27,,59,79,9.17,17.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,2012/6/28,,62,84,8.05,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/6/29,,64,84,5.37,17.9,,,,,,,,1,,,,1,,,1,,,,,
USW00014765,2012/6/30,,67,89,9.17,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/7/1,,69,91,5.82,29.1,,,1,,,,,,,,,1,,,1,,,,,
USW00014765,2012/7/2,,67,83,5.82,17.9,,,1,,,,,,,,,,1,,1,,,,,
USW00014765,2012/7/3,,62,85,6.49,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/7/4,,69,87,7.16,14.1,,,,,,,,,,,,1,,,1,,,,,
USW00014765,2012/7/5,,68,85,7.61,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/7/6,,65,86,4.92,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/7/7,,72,89,7.16,13,,,,,,,,,,,,,,,1,,,,,
USW00014765,2012/7/8,,69,90,7.38,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/7/9,,65,84,6.71,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/7/10,,64,84,4.92,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/7/11,,63,85,5.59,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/7/12,,63,85,7.16,17,1,,,,,,,,,,,,,,,,,,1,
USW00014765,2012/7/13,,64,88,6.93,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/7/14,,70,92,8.05,17,,,,,,,,,,,,,,,1,,,,,
USW00014765,2012/7/15,,70,89,6.04,15,1,,,,,,,,,,,,,,1,,,,,
USW00014765,2012/7/16,,72,93,7.38,17.9,,,1,,,,,1,,,,,1,,1,,,,,
USW00014765,2012/7/17,,73,95,9.4,21.9,,,,,,,,1,,,,,,,,,,,,
USW00014765,2012/7/18,,71,96,6.04,31.1,,,1,,,,,1,,,,,,,1,,,,,
USW00014765,2012/7/19,,67,79,6.26,14.1,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,2012/7/20,,61,69,3.8,8.1,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,2012/7/21,,58,80,6.26,15,1,,,,,,,,,,,,,,,,,,,
USW00014765,2012/7/22,,58,80,8.5,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/7/23,,63,83,7.16,17.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,2012/7/24,,67,90,7.61,21.9,,,1,,,,,,,,,1,,,1,,,,,
USW00014765,2012/7/25,,62,83,8.72,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/7/26,,68,85,7.83,17.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,2012/7/27,,68,86,4.7,17,1,,,,,,,,,,,,,,1,,,,,
USW00014765,2012/7/28,,65,81,6.49,19.9,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,2012/7/29,,65,73,8.72,15,1,,,,,,,,,,,,,,1,,,,,
USW00014765,2012/7/30,,61,79,5.59,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2012/7/31,,62,75,6.04,13,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2012/8/1,,64,80,6.71,19.9,1,,,,,,,,,,,,,,1,,,,,
USW00014765,2012/8/2,,69,85,5.59,15,,,,,,,,,,,,,,,1,,,,,
